context_small,context_large,word,prev,prev_fav,fol,fol_fav,frequency,freq_log_ppm,count,frequency_ppm,hapax,stress,fav_num
ncio tregua entre tu llaga e,o: el silencio tregua entre tu llaga e mi melezina. assi que se,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
ntos que lastiman lo llagado: ,asperos puntos que lastiman lo llagado: doblan la passion: que no,llagado,o,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
ntos que lastiman lo llagado: ,asperos puntos que lastiman lo llagado: doblan la passion: que no,llagado,o,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,1
tigua maestra destas llagas. ,ar a la antigua maestra destas llagas. MELIB.--o como me muero c,llagas,s,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
os zurujanos que los flacos c,los animosos zurujanos que los flacos corazones: los quales con ,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
os zurujanos que los flacos c,los animosos zurujanos que los flacos corazones: los quales con ,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,1
"nde se puede conocer claro,""","ja. por donde se puede conocer claro,"" lo que yo digo es que es",claro,r,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
"nde se puede conocer claro,""","ja. por donde se puede conocer claro,"" lo que yo digo es que es",claro,r,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
necessario traer mas clara m,odavia es necessario traer mas clara melezina: e mas saludable ,clara,s,no,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,0
necessario traer mas clara m,odavia es necessario traer mas clara melezina: e mas saludable ,clara,s,no,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,3
abajo es perdido: tu llaga e,nuestro trabajo es perdido: tu llaga es grande: tiene necessida,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
abajo es perdido: tu llaga e,nuestro trabajo es perdido: tu llaga es grande: tiene necessida,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
lestia se cura: e vn clauo c,sto sin molestia se cura: e vn clauo con otro se espele: e vn d,clauo,n,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
"ible aguja, que, sin llegar a","esta inuisible aguja, que, sin llegar a ti, sientes en solo ment",llegar,n,no,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
"ible aguja, que, sin llegar a","esta inuisible aguja, que, sin llegar a ti, sientes en solo ment",llegar,n,no,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
LIB.--como dizes que llaman a, curar. MELIB.--como dizes que llaman a este mi dolor? que assi ,llaman,e,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
LIB.--como dizes que llaman a, curar. MELIB.--como dizes que llaman a este mi dolor? que assi ,llaman,e,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
ndido. vna agradable llaga. ,fuego escondido. vna agradable llaga. vn sabroso veneno. vna du,llaga,e,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
ndido. vna agradable llaga. ,fuego escondido. vna agradable llaga. vn sabroso veneno. vna du,llaga,e,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
o el alto dios da la llaga: , que quando el alto dios da la llaga: tras ella embia el remedi,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
o el alto dios da la llaga: , que quando el alto dios da la llaga: tras ella embia el remedi,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
al mundo nascida vna flor q,que se yo al mundo nascida vna flor que de todo esto te delibr,flor,a,yes,o,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
al mundo nascida vna flor q,que se yo al mundo nascida vna flor que de todo esto te delibr,flor,a,yes,o,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,2
bre. MELIB.--como se llama? ,to te delibre. MELIB.--como se llama? CEL.--no te lo oso dezir.,llama,e,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
bre. MELIB.--como se llama? ,to te delibre. MELIB.--como se llama? CEL.--no te lo oso dezir.,llama,e,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
lor alegre? abre tus claros o,"s de tu color alegre? abre tus claros ojos. Lucrecia, Lucrecia: ",claros,s,no,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,0
lor alegre? abre tus claros o,"s de tu color alegre? abre tus claros ojos. Lucrecia, Lucrecia: ",claros,s,no,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,1
e de mi cara: que no lleuassen c, despedirse de mi cara: que no lleuassen consigo su color por algun,lleuassen,o,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
do han tus puntos mi llaga: ,gre. cerrado han tus puntos mi llaga: venida soy en tu querer. ,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
do han tus puntos mi llaga: ,gre. cerrado han tus puntos mi llaga: venida soy en tu querer. ,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
rer. En mi cordon le lleuaste e, en tu querer. En mi cordon le lleuaste embuelta la posesion de mi,lleuaste,e,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
ora tengo sentida tu llaga: ,ntes de agora tengo sentida tu llaga: e calado tu desseo: hame ,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
ora tengo sentida tu llaga: ,ntes de agora tengo sentida tu llaga: e calado tu desseo: hame ,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
emaua: tanto mas sus llamas s, que te quemaua: tanto mas sus llamas se manifestauan / en la co,llamas,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
emaua: tanto mas sus llamas s, que te quemaua: tanto mas sus llamas se manifestauan / en la co,llamas,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
as manos senales muy claras d,de entre las manos senales muy claras de pena. pero como en los ,claras,y,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
a: ni la recibas con plazer. ,n su venida: ni la recibas con plazer. halle en ti onestidad en ,plazer,n,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
a: ni la recibas con plazer. ,n su venida: ni la recibas con plazer. halle en ti onestidad en ,plazer,n,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
to. va para su casa. llama a,a de Calisto. va para su casa. llama a la puerta. Elicia le vie,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
to. va para su casa. llama a,a de Calisto. va para su casa. llama a la puerta. Elicia le vie,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
"A. CEL.--Ay dios, si llegasse a","ENO. ELICIA. CEL.--Ay dios, si llegasse a mi casa con mi mucha ale",llegasse,i,no,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
s: que al muy deuoto llaman y," en lenguas: que al muy deuoto llaman ypocrita: que diran, sino ",llaman,o,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
s: que al muy deuoto llaman y," en lenguas: que al muy deuoto llaman ypocrita: que diran, sino ",llaman,o,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
 PARM.--cadenilla la llama? ,"i alegria. PARM.--cadenilla la llama? no lo oyes, Sempronio? no",llama,a,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
 PARM.--cadenilla la llama? ,"i alegria. PARM.--cadenilla la llama? no lo oyes, Sempronio? no",llama,a,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
"or Calisto, para tan flaca v"," CEL.--senor Calisto, para tan flaca vieja como yo: mucha franq",flaca,n,no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,5
"or Calisto, para tan flaca v"," CEL.--senor Calisto, para tan flaca vieja como yo: mucha franq",flaca,n,no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
 la suya. Melibea se llama t,ona que en la suya. Melibea se llama tuya: e esto tiene por tit,llama,e,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
 la suya. Melibea se llama t,ona que en la suya. Melibea se llama tuya: e esto tiene por tit,llama,e,yes,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
del mundo. Que haria llanas l,ado galan del mundo. Que haria llanas las penas para andar: que ,llanas,a,yes,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
"a, tha. ELIC.--quien llama? ",". CEL.--tha, tha. ELIC.--quien llama? CEL.--abre, hija Elicia. ",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
"a, tha. ELIC.--quien llama? ",". CEL.--tha, tha. ELIC.--quien llama? CEL.--abre, hija Elicia. ",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
s sano: que anda por llano. ,quel va mas sano: que anda por llano. Mas quiero ensuziar mis z,llano,r,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
le primero Lucrecia. llama a,sto. Hablale primero Lucrecia. llama a Melibea. Apartase Lucrec,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
le primero Lucrecia. llama a,sto. Hablale primero Lucrecia. llama a Melibea. Apartase Lucrec,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
"la calle, despierta. llama a"," hauia en la calle, despierta. llama a su muger Alisa. Pregunta",llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
"la calle, despierta. llama a"," hauia en la calle, despierta. llama a su muger Alisa. Pregunta",llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
 CAL.--a buen tiempo llegamos. ,"a estamos. CAL.--a buen tiempo llegamos. Parate tu, Parmeno, a ver",llegamos,o,yes,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
mas menester para me lleuar m,es no era mas menester para me lleuar muerto a casa: que boluers,lleuar,e,yes,e,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,5
a prouidencia. Yo me llego a,"por mi mala prouidencia. Yo me llego alla, quedaos vosotros en ",llego,e,yes,e,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,4
 amo quiere: y jamas lloraras d,ro como tu amo quiere: y jamas lloraras duelos agenos. No tomes en,lloraras,s,no,o,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
gas esse bollicio de plazer. ,tes: ni hagas esse bollicio de plazer. que daras causa a que sea,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
gas esse bollicio de plazer. ,tes: ni hagas esse bollicio de plazer. que daras causa a que sea,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
isto es esta; quiero llegar. ,voz de Calisto es esta; quiero llegar. quien habla? quien esta f,llegar,o,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
isto es esta; quiero llegar. ,voz de Calisto es esta; quiero llegar. quien habla? quien esta f,llegar,o,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
"do. LUCR.--porque no llegas, ","r tu mandado. LUCR.--porque no llegas, senora? llega sin temor a",llegas,o,yes,e,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,1
senora? llega s,"o llegas, senora? llega sin temor aca: que aquel c",llega,o,yes,e,yes,716.3009633517038,6.5741004185192695,49,716.3009633517038,no,stressed,3
e venir que passe de claro e,nguna puede venir que passe de claro en claro la fuerza de su m,claro,e,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
e venir que passe de claro e,nguna puede venir que passe de claro en claro la fuerza de su m,claro,e,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
n claro l,de claro en claro la fuerza de su muro. Pero,claro,e,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
n claro l,de claro en claro la fuerza de su muro. Pero,claro,e,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
 desta que tiene las llaues d,mesma boca desta que tiene las llaues de mi perdicion e gloria. ,llaues,s,no,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
 falsarios? quien es claro e,e no moran falsarios? quien es claro enemigo? quien es verdader,claro,s,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
 falsarios? quien es claro e,e no moran falsarios? quien es claro enemigo? quien es verdader,claro,s,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
ra lo dissimular. Tu lloras d,"is ojos para lo dissimular. Tu lloras de tristeza, juzgandome cr",lloras,u,no,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
ra lo dissimular. Tu lloras d,"is ojos para lo dissimular. Tu lloras de tristeza, juzgandome cr",lloras,u,no,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
juzgandome cruel: yo lloro d,"tristeza, juzgandome cruel: yo lloro de plazer, viendote tan fi",lloro,o,yes,o,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
juzgandome cruel: yo lloro d,"tristeza, juzgandome cruel: yo lloro de plazer, viendote tan fi",lloro,o,yes,o,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,5
"e plazer, ","yo lloro de plazer, viendote tan fiel. O mi s",plazer,o,yes,o,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
"e plazer, ","yo lloro de plazer, viendote tan fiel. O mi s",plazer,o,yes,o,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
en querer que vn tan flaco e,do hazer: en querer que vn tan flaco e indigno hombre pueda goz,flaco,n,no,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,0
en querer que vn tan flaco e,do hazer: en querer que vn tan flaco e indigno hombre pueda goz,flaco,n,no,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,2
lustrantes de tu muy claro g,os rayos ylustrantes de tu muy claro gesto dieron luz en mis oj,claro,y,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
lustrantes de tu muy claro g,os rayos ylustrantes de tu muy claro gesto dieron luz en mis oj,claro,y,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
ertes cerrojos e mis flacas f,: e sus fuertes cerrojos e mis flacas fuerzas. que ni tu estaria,flacas,s,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
ertes cerrojos e mis flacas f,: e sus fuertes cerrojos e mis flacas fuerzas. que ni tu estaria,flacas,s,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,1
"ora mia, permite que llame a"," dios, senora mia, permite que llame a mis criados para que las",llame,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,4
mi bien todo: porque llamas y, senora e mi bien todo: porque llamas yerro aquello que por los ,llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
mi bien todo: porque llamas y, senora e mi bien todo: porque llamas yerro aquello que por los ,llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
" hermano, como esto, plazer h","e viesses, hermano, como esto, plazer haurias: a medio lado: abi",plazer,",",no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
" hermano, como esto, plazer h","e viesses, hermano, como esto, plazer haurias: a medio lado: abi",plazer,",",no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
 que harto tengo que lleuar e,s liuiano: que harto tengo que lleuar en estas corazas: que me h,lleuar,e,yes,e,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,5
"""e al mesonero de la plaza: ","nt Miguel ""e al mesonero de la plaza: e a Mollejar el ortelano?",plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
tal cosa. pero mucho plazer t,se cometa tal cosa. pero mucho plazer tengo que de tan fiel gent,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
tal cosa. pero mucho plazer t,se cometa tal cosa. pero mucho plazer tengo que de tan fiel gent,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
B.--no te oye; yo la llamare m,libea. PLEB.--no te oye; yo la llamare mas rezio. Hija mia Melibe,llamare,a,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
B.--no te oye; yo la llamare m,libea. PLEB.--no te oye; yo la llamare mas rezio. Hija mia Melibe,llamare,a,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
abrenos. CEL.--quien llama? ,"elestina: abrenos. CEL.--quien llama? SEMP.--abre, que son tus ",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
abrenos. CEL.--quien llama? ,"elestina: abrenos. CEL.--quien llama? SEMP.--abre, que son tus ",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
a vieja dezir que me lleuasse y,"la oyo esta vieja dezir que me lleuasse yo todo el prouecho, si qu",lleuasse,e,yes,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
s yras: no contra mi flaca r,"ra vuestras yras: no contra mi flaca rueca. ""senal es de gran c",flaca,i,no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,5
s yras: no contra mi flaca r,"ra vuestras yras: no contra mi flaca rueca. ""senal es de gran c",flaca,i,no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
 los bueyes magros e flacos. ,pican sino los bueyes magros e flacos. Los guzques ladradores: a,flacos,e,yes,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
 los bueyes magros e flacos. ,pican sino los bueyes magros e flacos. Los guzques ladradores: a,flacos,e,yes,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,1
querays que salgan a plaza l, seso. No querays que salgan a plaza las cosas de Calisto e vue,plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
. Dende vn poco esta llamando a,sigo mismo. Dende vn poco esta llamando a Tristan e a otros sus cr,llamando,a,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
 puerta. Viene Sosia llorando. ,"istan a la puerta. Viene Sosia llorando. Preguntado de Tristan, So",llorando,a,yes,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
 puerta. Viene Sosia llorando. ,"istan a la puerta. Viene Sosia llorando. Preguntado de Tristan, So",llorando,a,yes,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,3
 he dormido tan a mi plazer: ,L.--O como he dormido tan a mi plazer: despues de aquel azucarad,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 he dormido tan a mi plazer: ,L.--O como he dormido tan a mi plazer: despues de aquel azucarad,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
rmir / o la gloria e plazer d,i mucho dormir / o la gloria e plazer del animo: e no me marauil,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
rmir / o la gloria e plazer d,i mucho dormir / o la gloria e plazer del animo: e no me marauil,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ho. Quiero mandarlos llamar: ,gund derecho. Quiero mandarlos llamar: para mas confirmar mi goz,llamar,s,no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,6
ho. Quiero mandarlos llamar: ,gund derecho. Quiero mandarlos llamar: para mas confirmar mi goz,llamar,s,no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,0
" estoy. CAL.--corre, llamame a"," leuantado estoy. CAL.--corre, llamame a Sempronio e a Parmeno. T",llamame,",",no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
: de tu grado. venza plazer a, tu senora: de tu grado. venza plazer al cuydado: e no le vea: p,plazer,a,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
: de tu grado. venza plazer a, tu senora: de tu grado. venza plazer al cuydado: e no le vea: p,plazer,a,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
do. Parece que viene llorando: ," hara cuerdo. Parece que viene llorando: que es esto, Sosia? porqu",llorando,e,yes,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
do. Parece que viene llorando: ," hara cuerdo. Parece que viene llorando: que es esto, Sosia? porqu",llorando,e,yes,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,3
" esto, Sosia? porque lloras? ","do: que es esto, Sosia? porque lloras? de do vienes? SOS.--o mal",lloras,e,yes,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
" esto, Sosia? porque lloras? ","do: que es esto, Sosia? porque lloras? de do vienes? SOS.--o mal",lloras,e,yes,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
dan degollados en la plaza. ,.--que quedan degollados en la plaza. TRIST.--o mala fortuna nu,plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
o me sintio: que con lloro l,ultad: como me sintio: que con lloro le miraua: hinco los ojos ,lloro,n,no,o,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
o me sintio: que con lloro l,ultad: como me sintio: que con lloro le miraua: hinco los ojos ,lloro,n,no,o,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,5
 Calisto. e pues tan claras s,a presente Calisto. e pues tan claras senas traes deste cruel do,claras,n,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
n descabezados en la plaza: ,meno quedan descabezados en la plaza: como publicos malhechores,plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
despidieron. como se llamaua e, de mi se despidieron. como se llamaua el muerto? SOS.--senor vna,llamaua,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,3
vna muger era que se llamaua C,S.--senor vna muger era que se llamaua Celestina. CAL.--que me di,llamaua,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,3
"ynta estocadas la vi llagada, ","mas de treynta estocadas la vi llagada, tendida en su casa: llora",llagada,i,no,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
"ynta estocadas la vi llagada, ","mas de treynta estocadas la vi llagada, tendida en su casa: llora",llagada,i,no,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
tendida en su casa: llorandola v," llagada, tendida en su casa: llorandola vna su criada. CAL.--o tri",llorandola,:,no,o,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
zon de dolor. el vno lleuaua t,as el corazon de dolor. el vno lleuaua todos los sesos de la cabe,lleuaua,o,yes,e,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,2
ara magullada: todos llenos d,os: e la cara magullada: todos llenos de sangre: que saltaron de,llenos,s,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
ara magullada: todos llenos d,os: e la cara magullada: todos llenos de sangre: que saltaron de,llenos,s,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,1
en siento mi honrra: pluguiera a,"pues yo bien siento mi honrra: pluguiera a dios que fuera yo ellos,",pluguiera,:,no,u,no,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
icos andares por las plazas e, quan publicos andares por las plazas e mercados. Que sera de mi,plazas,s,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
" criada dando vozes, llorando s","aquella su criada dando vozes, llorando su muerte, la publicaua a ",llorando,",",no,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
" criada dando vozes, llorando s","aquella su criada dando vozes, llorando su muerte, la publicaua a ",llorando,",",no,o,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,3
a el corazon rezio o flaco. ,s se prueua el corazon rezio o flaco. no ay mejor toque para co,flaco,o,yes,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,0
a el corazon rezio o flaco. ,s se prueua el corazon rezio o flaco. no ay mejor toque para co,flaco,o,yes,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,2
tan esperado camino. lleuaran e,"migo este tan esperado camino. lleuaran escalas, que son muy altas",lleuaran,.,no,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
e venir al prometido plazo e,voluntad de venir al prometido plazo en la forma que los tales ,plazo,o,yes,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
ntos me acarrean: no plega a,ymaginamientos me acarrean: no plega a dios que ninguna destas ,plega,o,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
antes este quanto le plazera s,"osas sea: antes este quanto le plazera sin verme."" mas escucha: q",plazera,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
antes este quanto le plazera s,"osas sea: antes este quanto le plazera sin verme."" mas escucha: q",plazera,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
a tanta turbacion de plazer: , mi persona tanta turbacion de plazer: que me haze no sentir tod,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
a tanta turbacion de plazer: , mi persona tanta turbacion de plazer: que me haze no sentir tod,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
o gozo: que es ver e llegar a,e lo que yo gozo: que es ver e llegar a tu persona: no pidas ni ,llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
o gozo: que es ver e llegar a,e lo que yo gozo: que es ver e llegar a tu persona: no pidas ni ,llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
ecer: agora gozan de llegar a,e poco merecer: agora gozan de llegar a tu gentil cuerpo: e lind,llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
ecer: agora gozan de llegar a,e poco merecer: agora gozan de llegar a tu gentil cuerpo: e lind,llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
